origem,faultNumber,simulationRun,conjunto
Testing,14,144,teste
Testing,14,145,teste
Testing,14,146,teste
Testing,14,147,teste
Testing,14,148,teste
Testing,14,149,teste
Testing,14,150,teste
Testing,14,151,teste
Testing,14,152,teste
Testing,14,153,teste
Testing,14,154,teste
Testing,14,155,teste
Testing,14,156,teste
Testing,14,157,teste
Testing,14,158,teste
Testing,14,159,teste
Testing,14,160,teste
Testing,14,161,teste
Testing,14,162,teste
Testing,14,163,teste
Testing,14,164,teste
Testing,14,165,teste
Testing,14,166,teste
Testing,14,167,teste
Testing,14,168,teste
Testing,14,169,teste
Testing,14,170,teste
Testing,14,171,teste
Testing,14,172,teste
Testing,14,173,teste
Testing,14,174,teste
Testing,14,175,teste
Testing,14,176,teste
Testing,14,177,teste
Testing,14,178,teste
Testing,14,179,teste
Testing,14,180,teste
Testing,14,181,teste
Testing,14,182,teste
Testing,14,183,teste
Testing,14,184,teste
Testing,14,185,teste
Testing,14,186,teste
Testing,14,187,teste
Testing,14,188,teste
Testing,14,189,teste
Testing,14,190,teste
Testing,14,191,teste
Testing,14,192,teste
Testing,14,193,teste
Testing,14,194,teste
Testing,14,195,teste
Testing,14,196,teste
Testing,14,197,teste
Testing,14,198,teste
Testing,14,199,teste
Testing,14,200,teste
Testing,14,201,teste
Testing,14,202,teste
Testing,14,203,teste
Testing,14,204,teste
Testing,14,205,teste
Testing,14,206,teste
Testing,14,207,teste
Testing,14,208,teste
Testing,14,209,teste
Testing,14,210,teste
Testing,14,211,teste
Testing,14,212,teste
Testing,14,213,teste
Testing,14,214,teste
Testing,14,215,teste
Testing,14,216,teste
Testing,14,217,teste
Testing,14,218,teste
Testing,14,219,teste
Testing,14,220,teste
Testing,14,221,teste
Testing,14,222,teste
Testing,14,223,teste
Testing,14,224,teste
Testing,14,225,teste
Testing,14,226,teste
Testing,14,227,teste
Testing,14,228,teste
Testing,14,229,teste
Testing,14,230,teste
Testing,14,231,teste
Testing,14,232,teste
Testing,14,233,teste
Testing,14,234,teste
Testing,14,235,teste
Testing,14,236,teste
Testing,14,237,teste
Testing,14,238,teste
Testing,14,239,teste
Testing,14,240,teste
Testing,14,241,teste
Testing,14,242,teste
Testing,14,243,teste
Testing,14,244,teste
Testing,14,245,teste
Testing,14,246,teste
Testing,14,247,teste
Testing,14,248,teste
Testing,14,249,teste
Testing,14,250,teste
Testing,14,251,teste
Testing,14,252,teste
Testing,14,253,teste
Testing,14,254,teste
Testing,14,255,teste
Testing,14,256,teste
Testing,14,257,teste
Testing,14,258,teste
Testing,14,259,teste
Testing,14,260,teste
Testing,14,261,teste
Testing,14,262,teste
Testing,14,263,teste
Testing,14,264,teste
Testing,14,265,teste
Testing,14,266,teste
Testing,14,267,teste
Testing,14,268,teste
Testing,14,269,teste
Testing,14,270,teste
Testing,14,271,teste
Testing,14,272,teste
Testing,14,273,teste
Testing,14,274,teste
Testing,14,275,teste
Testing,14,276,teste
Testing,14,277,teste
Testing,14,278,teste
Testing,14,279,teste
Testing,14,280,teste
Testing,14,281,teste
Testing,14,282,teste
Testing,14,283,teste
Testing,14,284,teste
Testing,14,285,teste
Testing,14,286,teste
Testing,14,287,teste
Testing,14,288,teste
Testing,14,289,teste
Testing,14,290,teste
Testing,14,291,teste
Testing,14,292,teste
Testing,14,293,teste
Testing,14,294,teste
Testing,14,295,teste
Testing,14,296,teste
Testing,14,297,teste
Testing,14,298,teste
Testing,14,299,teste
Testing,14,300,teste
Testing,14,301,teste
Testing,14,302,teste
Testing,14,303,teste
Testing,14,304,teste
Testing,14,305,teste
Testing,14,306,teste
Testing,14,307,teste
Testing,14,308,teste
Testing,14,309,teste
Testing,14,310,teste
Testing,14,311,teste
Testing,14,312,teste
Testing,14,313,teste
Testing,14,314,teste
Testing,14,315,teste
Testing,14,316,teste
Testing,14,317,teste
Testing,14,318,teste
Testing,14,319,teste
Testing,14,320,teste
Testing,14,321,teste
Testing,14,322,teste
Testing,14,323,teste
Testing,14,324,teste
Testing,14,325,teste
Testing,14,326,teste
Testing,14,327,teste
Testing,14,328,teste
Testing,14,329,teste
Testing,14,330,teste
Testing,14,331,teste
Testing,14,332,teste
Testing,14,333,teste
Testing,14,334,teste
Testing,14,335,teste
Testing,14,336,teste
Testing,14,337,teste
Testing,14,338,teste
Testing,14,339,teste
Testing,14,340,teste
Testing,14,341,teste
Testing,14,342,teste
Testing,14,343,teste
Testing,14,344,teste
Testing,14,345,teste
Testing,14,346,teste
Testing,14,347,teste
Testing,14,348,teste
Testing,14,349,teste
Testing,14,350,teste
Testing,14,351,teste
Testing,14,352,teste
Testing,14,353,teste
Testing,14,354,teste
Testing,14,355,teste
Testing,14,356,teste
Testing,14,357,teste
Testing,14,358,teste
Testing,14,359,teste
Testing,14,360,teste
Testing,14,361,teste
Testing,14,362,teste
Testing,14,363,teste
Testing,14,364,teste
Testing,14,365,teste
Testing,14,366,teste
Testing,14,367,teste
Testing,14,368,teste
Testing,14,369,teste
Testing,14,370,teste
Testing,14,371,teste
Testing,14,372,teste
Testing,14,373,teste
Testing,14,374,teste
Testing,14,375,teste
Testing,14,376,teste
Testing,14,377,teste
Testing,14,378,teste
Testing,14,379,teste
Testing,14,380,teste
Testing,14,381,teste
Testing,14,382,teste
Testing,14,383,teste
Testing,14,384,teste
Testing,14,385,teste
Testing,14,386,teste
Testing,14,387,teste
Testing,14,388,teste
Testing,14,389,teste
Testing,14,390,teste
Testing,14,391,teste
Testing,14,392,teste
Testing,14,393,teste
Testing,14,394,teste
Testing,14,395,teste
Testing,14,396,teste
Testing,14,397,teste
Testing,14,398,teste
Testing,14,399,teste
Testing,14,400,teste
Testing,14,401,teste
Testing,14,402,teste
Testing,14,403,teste
Testing,14,404,teste
Testing,14,405,teste
Testing,14,406,teste
Testing,14,407,teste
Testing,14,408,teste
Testing,14,409,teste
Testing,14,410,teste
Testing,14,411,teste
Testing,14,412,teste
Testing,14,413,teste
Testing,14,414,teste
Testing,14,415,teste
Testing,14,416,teste
Testing,14,417,teste
Testing,14,418,teste
Testing,14,419,teste
Testing,14,420,teste
Testing,14,421,teste
Testing,14,422,teste
Testing,14,423,teste
Testing,14,424,teste
Testing,14,425,teste
Testing,14,426,teste
Testing,14,427,teste
Testing,14,428,teste
Testing,14,429,teste
Testing,14,430,teste
Testing,14,431,teste
Testing,14,432,teste
Testing,14,433,teste
Testing,14,434,teste
Testing,14,435,teste
Testing,14,436,teste
Testing,14,437,teste
Testing,14,438,teste
Testing,14,439,teste
Testing,14,440,teste
Testing,14,441,teste
Testing,14,442,teste
Testing,14,443,teste
Testing,14,444,teste
Testing,14,445,teste
Testing,14,446,teste
Testing,14,447,teste
Testing,14,448,teste
Testing,14,449,teste
Testing,14,450,teste
Testing,14,451,teste
Testing,14,452,teste
Testing,14,453,teste
Testing,14,454,teste
Testing,14,455,teste
Testing,14,456,teste
Testing,14,457,teste
Testing,14,458,teste
Testing,14,459,teste
Testing,14,460,teste
Testing,14,461,teste
Testing,14,462,teste
Testing,14,463,teste
Testing,14,464,teste
Testing,14,465,teste
Testing,14,466,teste
Testing,14,467,teste
Testing,14,468,teste
Testing,14,469,teste
Testing,14,470,teste
Testing,14,471,teste
Testing,14,472,teste
Testing,14,473,teste
Testing,14,474,teste
Testing,14,475,teste
Testing,14,476,teste
Testing,14,477,teste
Testing,14,478,teste
Testing,14,479,teste
Testing,14,480,teste
Testing,14,481,teste
Testing,14,482,teste
Testing,14,483,teste
Testing,14,484,teste
Testing,14,485,teste
Testing,14,486,teste
Testing,14,487,teste
Testing,14,488,teste
Testing,14,489,teste
Testing,14,490,teste
Testing,14,491,teste
Testing,14,492,teste
Testing,14,493,teste
Testing,14,494,teste
Testing,14,495,teste
Testing,14,496,teste
Testing,14,497,teste
Testing,14,498,teste
Testing,14,499,teste
Testing,14,500,teste
Testing,15,1,teste
Testing,15,2,teste
Testing,15,3,teste
Testing,15,4,teste
Testing,15,5,teste
Testing,15,6,teste
Testing,15,7,teste
Testing,15,8,teste
Testing,15,9,teste
Testing,15,10,teste
Testing,15,11,teste
Testing,15,12,teste
Testing,15,13,teste
Testing,15,14,teste
Testing,15,15,teste
Testing,15,16,teste
Testing,15,17,teste
Testing,15,18,teste
Testing,15,19,teste
Testing,15,20,teste
Testing,15,21,teste
Testing,15,22,teste
Testing,15,23,teste
Testing,15,24,teste
Testing,15,25,teste
Testing,15,26,teste
Testing,15,27,teste
Testing,15,28,teste
Testing,15,29,teste
Testing,15,30,teste
Testing,15,31,teste
Testing,15,32,teste
Testing,15,33,teste
Testing,15,34,teste
Testing,15,35,teste
Testing,15,36,teste
Testing,15,37,teste
Testing,15,38,teste
Testing,15,39,teste
Testing,15,40,teste
Testing,15,41,teste
Testing,15,42,teste
Testing,15,43,teste
Testing,15,44,teste
Testing,15,45,teste
Testing,15,46,teste
Testing,15,47,teste
Testing,15,48,teste
Testing,15,49,teste
Testing,15,50,teste
Testing,15,51,teste
Testing,15,52,teste
Testing,15,53,teste
Testing,15,54,teste
Testing,15,55,teste
Testing,15,56,teste
Testing,15,57,teste
Testing,15,58,teste
Testing,15,59,teste
Testing,15,60,teste
Testing,15,61,teste
Testing,15,62,teste
Testing,15,63,teste
Testing,15,64,teste
Testing,15,65,teste
Testing,15,66,teste
Testing,15,67,teste
Testing,15,68,teste
Testing,15,69,teste
Testing,15,70,teste
Testing,15,71,teste
Testing,15,72,teste
Testing,15,73,teste
Testing,15,74,teste
Testing,15,75,teste
Testing,15,76,teste
Testing,15,77,teste
Testing,15,78,teste
Testing,15,79,teste
Testing,15,80,teste
Testing,15,81,teste
Testing,15,82,teste
Testing,15,83,teste
Testing,15,84,teste
Testing,15,85,teste
Testing,15,86,teste
Testing,15,87,teste
Testing,15,88,teste
Testing,15,89,teste
Testing,15,90,teste
Testing,15,91,teste
Testing,15,92,teste
Testing,15,93,teste
Testing,15,94,teste
Testing,15,95,teste
Testing,15,96,teste
Testing,15,97,teste
Testing,15,98,teste
Testing,15,99,teste
Testing,15,100,teste
Testing,15,101,teste
Testing,15,102,teste
Testing,15,103,teste
Testing,15,104,teste
Testing,15,105,teste
Testing,15,106,teste
Testing,15,107,teste
Testing,15,108,teste
Testing,15,109,teste
Testing,15,110,teste
Testing,15,111,teste
Testing,15,112,teste
Testing,15,113,teste
Testing,15,114,teste
Testing,15,115,teste
Testing,15,116,teste
Testing,15,117,teste
Testing,15,118,teste
Testing,15,119,teste
Testing,15,120,teste
Testing,15,121,teste
Testing,15,122,teste
Testing,15,123,teste
Testing,15,124,teste
Testing,15,125,teste
Testing,15,126,teste
Testing,15,127,teste
Testing,15,128,teste
Testing,15,129,teste
Testing,15,130,teste
Testing,15,131,teste
Testing,15,132,teste
Testing,15,133,teste
Testing,15,134,teste
Testing,15,135,teste
Testing,15,136,teste
Testing,15,137,teste
Testing,15,138,teste
Testing,15,139,teste
Testing,15,140,teste
Testing,15,141,teste
Testing,15,142,teste
Testing,15,143,teste
Testing,15,144,teste
Testing,15,145,teste
Testing,15,146,teste
Testing,15,147,teste
Testing,15,148,teste
Testing,15,149,teste
Testing,15,150,teste
Testing,15,151,teste
Testing,15,152,teste
Testing,15,153,teste
Testing,15,154,teste
Testing,15,155,teste
Testing,15,156,teste
Testing,15,157,teste
Testing,15,158,teste
Testing,15,159,teste
Testing,15,160,teste
Testing,15,161,teste
Testing,15,162,teste
Testing,15,163,teste
Testing,15,164,teste
Testing,15,165,teste
Testing,15,166,teste
Testing,15,167,teste
Testing,15,168,teste
Testing,15,169,teste
Testing,15,170,teste
Testing,15,171,teste
Testing,15,172,teste
Testing,15,173,teste
Testing,15,174,teste
Testing,15,175,teste
Testing,15,176,teste
Testing,15,177,teste
Testing,15,178,teste
Testing,15,179,teste
Testing,15,180,teste
Testing,15,181,teste
Testing,15,182,teste
Testing,15,183,teste
Testing,15,184,teste
Testing,15,185,teste
Testing,15,186,teste
Testing,15,187,teste
Testing,15,188,teste
Testing,15,189,teste
Testing,15,190,teste
Testing,15,191,teste
Testing,15,192,teste
Testing,15,193,teste
Testing,15,194,teste
Testing,15,195,teste
Testing,15,196,teste
Testing,15,197,teste
Testing,15,198,teste
Testing,15,199,teste
Testing,15,200,teste
Testing,15,201,teste
Testing,15,202,teste
Testing,15,203,teste
Testing,15,204,teste
Testing,15,205,teste
Testing,15,206,teste
Testing,15,207,teste
Testing,15,208,teste
Testing,15,209,teste
Testing,15,210,teste
Testing,15,211,teste
Testing,15,212,teste
Testing,15,213,teste
Testing,15,214,teste
Testing,15,215,teste
Testing,15,216,teste
Testing,15,217,teste
Testing,15,218,teste
Testing,15,219,teste
Testing,15,220,teste
Testing,15,221,teste
Testing,15,222,teste
Testing,15,223,teste
Testing,15,224,teste
Testing,15,225,teste
Testing,15,226,teste
Testing,15,227,teste
Testing,15,228,teste
Testing,15,229,teste
Testing,15,230,teste
Testing,15,231,teste
Testing,15,232,teste
Testing,15,233,teste
Testing,15,234,teste
Testing,15,235,teste
Testing,15,236,teste
Testing,15,237,teste
Testing,15,238,teste
Testing,15,239,teste
Testing,15,240,teste
Testing,15,241,teste
Testing,15,242,teste
Testing,15,243,teste
Testing,15,244,teste
Testing,15,245,teste
Testing,15,246,teste
Testing,15,247,teste
Testing,15,248,teste
Testing,15,249,teste
Testing,15,250,teste
Testing,15,251,teste
Testing,15,252,teste
Testing,15,253,teste
Testing,15,254,teste
Testing,15,255,teste
Testing,15,256,teste
Testing,15,257,teste
Testing,15,258,teste
Testing,15,259,teste
Testing,15,260,teste
Testing,15,261,teste
Testing,15,262,teste
Testing,15,263,teste
Testing,15,264,teste
Testing,15,265,teste
Testing,15,266,teste
Testing,15,267,teste
Testing,15,268,teste
Testing,15,269,teste
Testing,15,270,teste
Testing,15,271,teste
Testing,15,272,teste
Testing,15,273,teste
Testing,15,274,teste
Testing,15,275,teste
Testing,15,276,teste
Testing,15,277,teste
Testing,15,278,teste
Testing,15,279,teste
Testing,15,280,teste
Testing,15,281,teste
Testing,15,282,teste
Testing,15,283,teste
Testing,15,284,teste
Testing,15,285,teste
Testing,15,286,teste
Testing,15,287,teste
Testing,15,288,teste
Testing,15,289,teste
Testing,15,290,teste
Testing,15,291,teste
Testing,15,292,teste
Testing,15,293,teste
Testing,15,294,teste
Testing,15,295,teste
Testing,15,296,teste
Testing,15,297,teste
Testing,15,298,teste
Testing,15,299,teste
Testing,15,300,teste
Testing,15,301,teste
Testing,15,302,teste
Testing,15,303,teste
Testing,15,304,teste
Testing,15,305,teste
Testing,15,306,teste
Testing,15,307,teste
Testing,15,308,teste
Testing,15,309,teste
Testing,15,310,teste
Testing,15,311,teste
Testing,15,312,teste
Testing,15,313,teste
Testing,15,314,teste
Testing,15,315,teste
Testing,15,316,teste
Testing,15,317,teste
Testing,15,318,teste
Testing,15,319,teste
Testing,15,320,teste
Testing,15,321,teste
Testing,15,322,teste
Testing,15,323,teste
Testing,15,324,teste
Testing,15,325,teste
Testing,15,326,teste
Testing,15,327,teste
Testing,15,328,teste
Testing,15,329,teste
Testing,15,330,teste
Testing,15,331,teste
Testing,15,332,teste
Testing,15,333,teste
Testing,15,334,teste
Testing,15,335,teste
Testing,15,336,teste
Testing,15,337,teste
Testing,15,338,teste
Testing,15,339,teste
Testing,15,340,teste
Testing,15,341,teste
Testing,15,342,teste
Testing,15,343,teste
Testing,15,344,teste
Testing,15,345,teste
Testing,15,346,teste
Testing,15,347,teste
Testing,15,348,teste
Testing,15,349,teste
Testing,15,350,teste
Testing,15,351,teste
Testing,15,352,teste
Testing,15,353,teste
Testing,15,354,teste
Testing,15,355,teste
Testing,15,356,teste
Testing,15,357,teste
Testing,15,358,teste
Testing,15,359,teste
Testing,15,360,teste
Testing,15,361,teste
Testing,15,362,teste
Testing,15,363,teste
Testing,15,364,teste
Testing,15,365,teste
Testing,15,366,teste
Testing,15,367,teste
Testing,15,368,teste
Testing,15,369,teste
Testing,15,370,teste
Testing,15,371,teste
Testing,15,372,teste
Testing,15,373,teste
Testing,15,374,teste
Testing,15,375,teste
Testing,15,376,teste
Testing,15,377,teste
Testing,15,378,teste
Testing,15,379,teste
Testing,15,380,teste
Testing,15,381,teste
Testing,15,382,teste
Testing,15,383,teste
Testing,15,384,teste
Testing,15,385,teste
Testing,15,386,teste
Testing,15,387,teste
Testing,15,388,teste
Testing,15,389,teste
Testing,15,390,teste
Testing,15,391,teste
Testing,15,392,teste
Testing,15,393,teste
Testing,15,394,teste
Testing,15,395,teste
Testing,15,396,teste
Testing,15,397,teste
Testing,15,398,teste
Testing,15,399,teste
Testing,15,400,teste
Testing,15,401,teste
Testing,15,402,teste
Testing,15,403,teste
Testing,15,404,teste
Testing,15,405,teste
Testing,15,406,teste
Testing,15,407,teste
Testing,15,408,teste
Testing,15,409,teste
Testing,15,410,teste
Testing,15,411,teste
Testing,15,412,teste
Testing,15,413,teste
Testing,15,414,teste
Testing,15,415,teste
Testing,15,416,teste
Testing,15,417,teste
Testing,15,418,teste
Testing,15,419,teste
Testing,15,420,teste
Testing,15,421,teste
Testing,15,422,teste
Testing,15,423,teste
Testing,15,424,teste
Testing,15,425,teste
Testing,15,426,teste
Testing,15,427,teste
Testing,15,428,teste
Testing,15,429,teste
Testing,15,430,teste
Testing,15,431,teste
Testing,15,432,teste
Testing,15,433,teste
Testing,15,434,teste
Testing,15,435,teste
Testing,15,436,teste
Testing,15,437,teste
Testing,15,438,teste
Testing,15,439,teste
Testing,15,440,teste
Testing,15,441,teste
Testing,15,442,teste
Testing,15,443,teste
Testing,15,444,teste
Testing,15,445,teste
Testing,15,446,teste
Testing,15,447,teste
Testing,15,448,teste
Testing,15,449,teste
Testing,15,450,teste
Testing,15,451,teste
Testing,15,452,teste
Testing,15,453,teste
Testing,15,454,teste
Testing,15,455,teste
Testing,15,456,teste
Testing,15,457,teste
Testing,15,458,teste
Testing,15,459,teste
Testing,15,460,teste
Testing,15,461,teste
Testing,15,462,teste
Testing,15,463,teste
Testing,15,464,teste
Testing,15,465,teste
Testing,15,466,teste
Testing,15,467,teste
Testing,15,468,teste
Testing,15,469,teste
Testing,15,470,teste
Testing,15,471,teste
Testing,15,472,teste
Testing,15,473,teste
Testing,15,474,teste
Testing,15,475,teste
Testing,15,476,teste
Testing,15,477,teste
Testing,15,478,teste
Testing,15,479,teste
Testing,15,480,teste
Testing,15,481,teste
Testing,15,482,teste
Testing,15,483,teste
Testing,15,484,teste
Testing,15,485,teste
Testing,15,486,teste
Testing,15,487,teste
Testing,15,488,teste
Testing,15,489,teste
Testing,15,490,teste
Testing,15,491,teste
Testing,15,492,teste
Testing,15,493,teste
Testing,15,494,teste
Testing,15,495,teste
Testing,15,496,teste
Testing,15,497,teste
Testing,15,498,teste
Testing,15,499,teste
Testing,15,500,teste
Testing,16,1,teste
Testing,16,2,teste
Testing,16,3,teste
Testing,16,4,teste
Testing,16,5,teste
Testing,16,6,teste
Testing,16,7,teste
Testing,16,8,teste
Testing,16,9,teste
Testing,16,10,teste
Testing,16,11,teste
Testing,16,12,teste
Testing,16,13,teste
Testing,16,14,teste
Testing,16,15,teste
Testing,16,16,teste
Testing,16,17,teste
Testing,16,18,teste
Testing,16,19,teste
Testing,16,20,teste
Testing,16,21,teste
Testing,16,22,teste
Testing,16,23,teste
Testing,16,24,teste
Testing,16,25,teste
Testing,16,26,teste
Testing,16,27,teste
Testing,16,28,teste
Testing,16,29,teste
Testing,16,30,teste
Testing,16,31,teste
Testing,16,32,teste
Testing,16,33,teste
Testing,16,34,teste
Testing,16,35,teste
Testing,16,36,teste
Testing,16,37,teste
Testing,16,38,teste
Testing,16,39,teste
